Instance,Income
126848,121461.3644
126849,203242.5527
126850,108420.9332
126851,87856.13004
126852,87780.69496
126853,112557.5567
126854,146558.9866
126855,82430.47025
126856,118695.6521
126857,40591.33685
126858,148315.6044
126859,198687.7388
126860,124611.0637
126861,173413.5483
126862,117422.5839
126863,99850.98748
126864,117940.4998
126865,71102.33229
126866,119274.6433
126867,100705.3178
126868,80219.22533
126869,88237.47179
126870,44311.57296
126871,192794.3192
126872,117456.6893
126873,105728.17
126874,47984.38492
126875,158954.2338
126876,107298.3999
126877,93475.68971
126878,69872.28819
126879,153137.5174
126880,136676.1528
126881,50313.06629
126882,98460.32176
126883,170549.1416
126884,25160.59666
126885,122824.9707
126886,116203.9174
126887,100965.2366
126888,55238.72115
126889,60995.11312
126890,83928.4486
126891,75445.96379
126892,32528.08412
126893,167825.6498
126894,208492.6354
126895,75758.85806
126896,115080.3058
126897,106484.0026
126898,181288.2136
126899,103034.5911
126900,107149.737
126901,177014.3301
126902,84330.70925
126903,147485.9275
126904,120557.9054
126905,158331.538
126906,168650.5885
126907,86923.77886
126908,129681.4495
126909,94895.95491
126910,115480.9279
126911,77825.5118
126912,218022.5809
126913,141918.6249
126914,55335.5868
126915,90959.1207
126916,98595.99091
126917,161969.741
126918,130550.486
126919,88615.15636
126920,96314.73827
126921,86263.55213
126922,160129.3712
126923,48467.26705
126924,152853.7487
126925,165162.0216
126926,143835.4019
126927,137810.6528
126928,48602.58773
126929,100052.4922
126930,58455.27298
126931,109878.7054
126932,132637.3134
126933,206879.8975
126934,84387.94827
126935,154064.447
126936,298652.7219
126937,168110.7625
126938,73678.03136
126939,89994.08906
126940,59370.69349
126941,107485.3306
126942,69441.838
126943,153557.6256
126944,172554.116
126945,127565.9341
126946,133084.7779
126947,89780.3227
126948,46831.75815
126949,95051.97211
126950,137256.7444
126951,88164.18043
126952,130923.7951
126953,129651.8823
126954,101069.1563
126955,63064.26704
126956,83460.55983
126957,83570.2913
126958,78374.45778
126959,101891.282
126960,135379.3466
126961,77542.76811
126962,173741.4811
126963,97566.08652
126964,94245.2231
126965,144911.8053
126966,169251.997
126967,63920.83412
126968,64268.67487
126969,119119.6425
126970,13128.37876
126971,101159.6929
126972,158500.4323
126973,87458.53861
126974,96216.58563
126975,130912.9368
126976,94773.89784
126977,167243.4312
126978,131577.8639
126979,101940.6194
126980,100855.9778
126981,76228.75366
126982,190710.0878
126983,134408.3118
126984,67876.56143
126985,76995.60169
126986,135229.3866
126987,76501.76532
126988,59178.61704
126989,98544.28619
126990,146106.973
126991,117613.6997
126992,179503.219
126993,61926.28509
126994,104619.0075
126995,156139.2781
126996,163512.7081
126997,98047.04816
126998,45483.93798
126999,141775.4267
127000,154715.6614
127001,151786.2196
127002,125172.2197
127003,104523.3596
127004,140396.7665
127005,126984.7038
127006,103205.5092
127007,207024.3799
127008,75909.84691
127009,99923.75707
127010,46486.64101
127011,142743.9148
127012,112569.0581
127013,70322.07461
127014,82337.36286
127015,92606.70221
127016,98575.51792
127017,117687.8753
127018,73648.96657
127019,97951.78273
127020,67112.88641
127021,113245.1591
127022,118109.8447
127023,73238.73546
127024,119422.3136
127025,150928.6601
127026,50094.6806
127027,92521.20805
127028,30557.04771
127029,149585.9231
127030,105501.0456
127031,125803.8339
127032,53388.09237
127033,117906.1899
127034,68571.49684
127035,15698.34203
127036,91860.23669
127037,58753.62223
127038,110055.7333
127039,101011.0218
127040,144500.0134
127041,117804.6173
127042,138996.612
127043,50075.00182
127044,114809.5276
127045,143773.6122
127046,156143.105
127047,66501.78689
127048,117066.2513
127049,89460.24961
127050,153535.3737
127051,142576.0973
127052,33150.05733
127053,97089.27548
127054,82950.10566
127055,146836.1371
127056,59532.6724
127057,115218.3939
127058,129174.7212
127059,131330.2722
127060,63682.85153
127061,100653.9017
127062,208736.3117
127063,114811.5798
127064,106759.943
127065,100694.4233
127066,139268.5155
127067,27941.23987
127068,80265.36764
127069,103395.7053
127070,111455.5194
127071,165619.8152
127072,234269.8855
127073,198417.55
127074,112209.0544
127075,184994.5388
127076,103520.5078
127077,61781.15226
127078,48621.02988
127079,102252.6087
127080,166550.7096
127081,90238.08437
127082,32600.83097
127083,132650.4375
127084,180878.7422
127085,102431.3117
127086,137421.7964
127087,76611.98763
127088,101435.8898
127089,129086.2657
127090,74899.06827
127091,81400.84085
127092,93345.79855
127093,67305.14296
127094,160405.1553
127095,82891.14254
127096,163248.2322
127097,102959.9289
127098,89377.33014
127099,107469.2773
127100,59071.98593
127101,48384.62424
127102,66427.64477
127103,90596.20051
127104,142606.5266
127105,126200.0448
127106,61362.27763
127107,121955.0636
127108,50977.86492
127109,143018.0468
127110,111695.0903
127111,181214.919
127112,66998.40747
127113,187941.9788
127114,27087.8055
127115,192161.3588
127116,85989.15685
127117,103807.7908
127118,89027.02381
127119,148758.721
127120,79088.24052
127121,44312.5116
127122,94292.83761
127123,73952.03606
127124,179307.7985
127125,86639.88502
127126,260025.4163
127127,132875.0974
127128,81037.821
127129,123600.397
127130,103684.7384
127131,152025.3379
127132,95334.95073
127133,156644.601
127134,170954.548
127135,52947.41625
127136,211290.4942
127137,138809.4366
127138,196643.5979
127139,109683.5461
127140,102180.8619
127141,130320.012
127142,141139.3897
127143,97164.74915
127144,127134.0325
127145,192131.7454
127146,104432.1307
127147,233139.6282
127148,81730.80238
127149,98427.25995
127150,133149.7444
127151,107678.0087
127152,94182.03066
127153,61681.75314
127154,170896.3255
127155,43865.01148
127156,109880.8735
127157,130352.3875
127158,133377.4679
127159,84262.28092
127160,87134.39763
127161,134467.3613
127162,84621.8953
127163,81512.38829
127164,107706.2868
127165,65086.42343
127166,134832.0662
127167,195927.5815
127168,101169.155
127169,67190.44575
127170,91459.13839
127171,70514.37469
127172,116354.9612
127173,97707.0788
127174,37269.43207
127175,33578.7153
127176,67870.10267
127177,91175.64997
127178,114915.4348
127179,103802.6052
127180,140649.3201
127181,82815.64217
127182,102865.417
127183,72837.80347
127184,105453.0914
127185,102414.3148
127186,91872.2307
127187,110025.3725
127188,92142.09262
127189,95822.91365
127190,62687.14579
127191,151060.0867
127192,145572.228
127193,96852.67185
127194,94782.26158
127195,85982.85022
127196,90001.93692
127197,104146.8587
127198,102600.2085
127199,101745.1032
127200,70761.16288
127201,142024.7512
127202,39332.58573
127203,76563.52089
127204,120548.5125
127205,116593.0478
127206,97508.06381
127207,134699.597
127208,158417.8513
127209,86496.71912
127210,55968.66758
127211,101267.457
127212,167751.5317
127213,79660.95489
127214,118551.7127
127215,142472.441
127216,59813.41995
127217,169077.9131
127218,36629.3421
127219,123187.4823
127220,97970.04908
127221,125719.5601
127222,94192.53608
127223,140084.6914
127224,153288.825
127225,20533.9265
127226,124469.4062
127227,77939.93133
127228,124354.9463
127229,138219.8072
127230,58332.10167
127231,111100.7716
127232,75308.286
127233,73867.64507
127234,111283.7344
127235,130520.807
127236,160841.2416
127237,123009.5289
127238,98724.58456
127239,30235.95675
127240,107600.6968
127241,104809.6064
127242,88003.40316
127243,99689.29278
127244,165299.5619
127245,35355.76423
127246,55216.27323
127247,113663.5288
127248,138697.7353
127249,72461.21595
127250,69011.92624
127251,58960.17377
127252,146274.812
127253,64640.04789
127254,130621.5749
127255,163527.304
127256,124580.0208
127257,97744.00805
127258,105002.4571
127259,105079.2459
127260,86805.45115
127261,162333.4649
127262,125729.415
127263,57152.93388
127264,147469.3348
127265,137574.3175
127266,149967.0745
127267,106543.2803
127268,179431.0223
127269,118653.7515
127270,29312.49508
127271,150976.7199
127272,103203.1014
127273,124947.1046
127274,94838.44412
127275,86963.38517
127276,49810.32407
127277,123073.6104
127278,112435.3961
127279,110161.0616
127280,29372.71439
127281,94038.83544
127282,165457.6654
127283,77950.68672
127284,167084.6532
127285,121133.6486
127286,103718.6294
127287,166973.065
127288,171739.0115
127289,91908.50937
127290,67503.56627
127291,37214.30896
127292,160643.5378
127293,154757.317
127294,118074.7186
127295,132039.2374
127296,102025.4765
127297,39784.84319
127298,120305.194
127299,145049.5964
127300,110125.8486
127301,30826.05174
127302,95315.43795
127303,87934.27621
127304,123296.2794
127305,63667.71383
127306,111496.7476
127307,149932.1503
127308,56518.96988
127309,150007.4981
127310,110057.6168
127311,108883.3909
127312,122962.5255
127313,140396.2773
127314,201382.3557
127315,119550.2417
127316,120747.1806
127317,149067.0955
127318,101460.0625
127319,137454.551
127320,49359.34953
127321,46345.83044
127322,62468.46944
127323,143728.9581
127324,166704.6631
127325,106936.8038
127326,77262.89212
127327,99558.37816
127328,129437.0096
127329,96832.03307
127330,71188.43434
127331,68349.05763
127332,80722.49229
127333,80356.08884
127334,119020.3825
127335,56439.26429
127336,70121.42981
127337,46225.44271
127338,155416.9555
127339,89827.91946
127340,84276.10795
127341,179728.8046
127342,148066.385
127343,89713.62781
127344,63855.26464
127345,211196.2089
127346,34153.22687
127347,43923.16236
127348,119758.2865
127349,50197.86139
127350,94995.02705
127351,56921.54959
127352,135678.0017
127353,166798.9873
127354,140037.0674
127355,68360.72682
127356,140650.1053
127357,180316.0036
127358,146444.752
127359,137746.5954
127360,113124.3292
127361,130585.6617
127362,118615.6849
127363,101820.8424
127364,179725.7665
127365,174638.4835
127366,144426.7309
127367,64333.76336
127368,137409.5872
127369,94189.8408
127370,89376.0244
127371,48081.00783
127372,96897.16826
127373,109903.1702
127374,92109.76865
127375,113969.9803
127376,97263.40543
127377,153799.5477
127378,155833.1191
127379,151252.0075
127380,37288.08759
127381,156510.8797
127382,116894.0115
127383,151191.403
127384,136955.0711
127385,93073.08397
127386,185306.383
127387,126721.5142
127388,222902.1697
127389,77875.65706
127390,77957.11468
127391,105543.1297
127392,103071.5966
127393,97059.57378
127394,58822.93109
127395,127422.4278
127396,98048.07585
127397,79898.86084
127398,143487.6218
127399,50567.97693
127400,60987.52535
127401,179825.6759
127402,102858.855
127403,111628.9343
127404,180815.4141
127405,-41491.79453
127406,39708.92508
127407,108263.1758
127408,72159.39815
127409,149141.0167
127410,113634.5474
127411,90844.96645
127412,78247.43862
127413,103108.4337
127414,130292.9434
127415,132630.7109
127416,26709.69554
127417,106903.2681
127418,82890.11179
127419,43336.20343
127420,125494.6141
127421,187863.1605
127422,83730.35286
127423,157462.3404
127424,234332.2676
127425,122075.0628
127426,154347.2173
127427,87066.21645
127428,101391.8655
127429,144333.0622
127430,124915.7408
127431,133439.3294
127432,124481.8918
127433,95080.61702
127434,115033.8753
127435,37765.47013
127436,78137.2461
127437,199796.573
127438,205972.9835
127439,191970.7494
127440,148227.9819
127441,98381.23817
127442,56579.91144
127443,134730.1847
127444,168717.6265
127445,141188.2651
127446,160498.8275
127447,164223.0333
127448,62874.42752
127449,87246.14395
127450,88873.89472
127451,74206.59448
127452,149337.4992
127453,83696.31008
127454,110447.5269
127455,145028.6495
127456,114029.1571
127457,96413.70249
127458,135023.9878
127459,124431.3713
127460,71729.33561
127461,133459.4958
127462,178434.0638
127463,99026.51246
127464,83024.48319
127465,157929.8559
127466,75692.64799
127467,58272.0812
127468,102471.2829
127469,184043.4686
127470,80005.26112
127471,97830.68914
127472,202140.7885
127473,107613.0288
127474,92114.51962
127475,68320.87395
127476,103887.4142
127477,141621.7679
127478,136057.3352
127479,117939.1775
127480,80891.04066
127481,95735.92025
127482,59763.51366
127483,76594.11112
127484,147955.078
127485,114538.5435
127486,135135.2063
127487,112583.795
127488,107109.4303
127489,70326.53609
127490,115512.5414
127491,120463.5025
127492,38412.79411
127493,37881.59127
127494,184420.9677
127495,116010.1762
127496,157137.849
127497,82505.86478
127498,132935.2226
127499,185796.1459
127500,135306.3272
127501,101273.3724
127502,126997.5936
127503,194982.3586
127504,48991.71836
127505,29687.28273
127506,88752.60513
127507,106970.4046
127508,74000.9537
127509,23320.81942
127510,62456.70319
127511,108323.1224
127512,66288.36575
127513,44067.38961
127514,203518.3113
127515,73823.56502
127516,145574.1156
127517,124556.4626
127518,146200.16
127519,132129.4995
127520,85391.38678
127521,122305.4419
127522,113776.0902
127523,94607.89708
127524,111687.8354
127525,48176.99079
127526,92089.77917
127527,125004.4648
127528,121464.2409
127529,143675.8838
127530,106022.9328
127531,87042.22768
127532,198563.4786
127533,121969.0322
127534,159525.12
127535,156983.2803
127536,107193.6954
127537,139255.1483
127538,111131.2801
127539,129432.4826
127540,100710.5099
127541,107133.3198
127542,188415.9876
127543,107417.373
127544,159147.1976
127545,33977.99173
